cfb_season,college,ap_rank,nfl_players,pro_bowls,all_pros,player_list
2020,Georgia,6,52,9,1,Amarius Mims|Arian Smith|Azeez Ojulari|Ben Cleveland|Brock Bowers|Broderick Jones|Channing Tindall|Chaz Chambliss|Christopher Smith|Darnell Washington|Derion Kendrick|Devonte Wyatt|Dylan Fairchild|Eric Stokes|George Pickens|Jake Camarda|Jalen Carter|Jalon Walker|Jamaree Salyer|James Cook|Jared Wilson|Javon Bullard|John FitzPatrick|Jordan Davis|Kamari Lassiter|Kelee Ringo|Kendall Milton|Kenny McIntosh|Ladd McConkey|Lawrence Cager|Lewis Cine|Malaki Starks|Malik Herring|Monty Rice|Nakobe Dean|Nazir Stackhouse|Nick Moore|Nolan Smith|Quay Walker|Robert Beal Jr.|Sedrick Van Pran-Granger|Smael Mondon Jr.|Tate Ratledge|Travon Walker|Tre' McKitty|Trey Hill|Tykee Smith|Tyrion Ingram-Dawkins|Tyson Campbell|Warren Brinson|Warren McClendon Jr.|Zamir White
2020,Notre Dame,7,37,7,2,Aaron Banks|Adetokunbo Ogundeji|Audric Estimé|Ben Skowronek|Benjamin Morrison|Blake Fisher|Blake Grupe|Brandon Aubrey|Brock Wright|Cam Hart|Chris Smith|Howard Cross III|Isaiah Foskey|JD Bertrand|Jalen Elliott|Jamir Jones|Jarrett Patterson|Javontae Jean-Baptiste|Jeremiah Owusu-Koramoah|Joe Alt|Kevin Austin Jr.|Kurt Hinish|Kyle Hamilton|Kyren Williams|Liam Eichenberg|Marist Liufau|Michael Mayer|Mitchell Evans|Nick McCloud|Robert Hainsey|Rylie Mills|Scott Daly|Thomas Harper|Tommy Kraemer|Tommy Tremble|Tony Jones|Xavier Watts
2020,Cincinnati,8,16,2,2,Ahmad Gardner|Alec Pierce|Bryan Cook|Coby Bryant|Darrian Beavers|Darrick Forrest|Desmond Ridder|Ivan Pace|James Hudson|Jerome Ford|Josh Whyle|Jowon Briggs|Marquise Copeland|Myjai Sanders|Tre Tucker|Tyler Scott
2020,Iowa State,9,14,1,0,Anthony Johnson Jr.|Breece Hall|Brock Purdy|Charlie Kolar|Darien Porter|Eyioma Uwazurike|Jacob Hummel|Jaylin Noel|Julian Good-Jones|Kene Nwangwu|Steven Wirtel|T.J. Tampa|Will McDonald|Xavier Hutchinson
2020,Northwestern,10,7,2,0,Adetomiwa Adebawore|Cameron Mitchell|Earnest Brown|Evan Hull|Greg Newsome|Peter Skoronski|Rashawn Slater
2020,Indiana,11,9,0,0,Cam Jones|Jamar Johnson|Jaylin Williams|Luke Haggard|Marcelino McCrary-Ball|Micah McFadden|Peyton Hendershot|Raheem Layne|Ryder Anderson
2020,Coastal Carolina,12,3,0,0,Anthony Chesley|Isaiah Likely|Tarron Jackson
2020,BYU,13,13,2,1,Blake Freeland|Brady Christensen|Chris Brooks|Dax Milne|Khyiris Tonga|Kingsley Suamataia|Puka Nacua|Ryan Rehkow|Ty'Son Williams|Tyler Allgeier|Tyler Batty|Zach Wilson|Zayne Anderson
2020,Florida,14,23,1,0,Amari Burney|Brenton Cox Jr.|Dameon Pierce|Evan McPherson|Gervon Dexter|Jason Marshall Jr.|Jeremiah Moon|Jeremy Crawshaw|Josh Hammond|Justin Shorter|Kadarius Toney|Kaiir Elam|Kyle Pitts|Kyle Trask|Malik Davis|Marco Wilson|O'Cyrus Torrence|Ricky Pearsall|Shemar James|Stone Forsythe|Tedarrell Slaton|Ventrell Miller|Zach Carter
2020,Louisiana,15,8,0,0,Dalen Cambre|Elijah Mitchell|Eric Garror|Ja'Marcus Bradley|Jacob Kibodi|Max Mitchell|Nathan Thomas|Percy Butler
2020,USC,16,19,7,3,Alijah Vera-Tucker|Amon-Ra St. Brown|Andrew Vorhees|Caleb Williams|Calen Bullock|Christian Roland-Wallace|Drake Jackson|Drake London|Isaiah Pola-Mao|Jarrett Kingston|Jay Tufele|Jonah Monheim|Jordan Addison|Justin Dedich|Kana'i Mauga|Keaontay Ingram|Marlon Tuipulotu|Talanoa Hufanga|Tuli Tuipulotu
2020,Miami,17,16,0,0,Andy Borregales|Brevin Jordan|D.J. Ivey|Elijah Arroyo|Gregory Rousseau|Jaelan Phillips|Jalen Rivers|James Williams|Jonathan Ford|Kamren Kinchens|Leonard Taylor III|Lou Hedley|Matt Lee|Quincy Roche|Tyrique Stevenson|Will Mallory
2020,North Carolina,18,20,2,0,Amari Gainer|Antoine Green|Asim Richards|British Brooks|Cedric Gray|Chazz Surratt|Dazz Newsome|Devontez Walker|Drake Maye|Dyami Brown|Javonte Williams|Josh Downs|Joshua Ezeudu|Marcus McKethan|Michael Carter|Myles Dorn|Omarion Hampton|Sam Howell|Tomon Fox|Ty Chandler
2020,Iowa,19,23,6,2,Alaric Jackson|Chauncey Golston|Connor Colby|Cooper DeJean|Coy Cronk|Dane Belton|Daviyon Nixon|Ihmir Smith-Marsette|Jack Campbell|Jake Gervase|Jay Higgins|Kaevon Merriweather|Lukas Van Ness|Mekhi Sargent|Nick Niemann|Parker Hesse|Riley Moss|Sam LaPorta|Sebastian Castro|Tory Taylor|Tyler Goodson|Tyler Linderbaum|Yahya Black
2020,NC State,20,9,0,0,Alim McNeill|Chandler Zavala|Cory Durden|Drake Thomas|Dylan McMahon|Ikem Ekwonu|Payton Wilson|Trenton Gill|Zonovan Knight
2020,Texas,21,31,2,1,Adonai Mitchell|Alfred Collins|Barryn Sorrell|Bijan Robinson|Brenden Schooler|Byron Murphy II|Caden Sterns|Cameron Dicker|Cameron Williams|Christian Jones|D'Shawn Jamison|Hayden Conner|Ja'Tavion Sanders|Jahdae Barron|Jaydon Blue|Jaylan Ford|Jordan Whittington|Joseph Ossai|Josh Thompson|Keilan Robinson|Kelvin Banks Jr.|Keondre Coburn|Malcolm Roach|Moro Ojomo|Roschon Johnson|Sam Ehlinger|Samuel Cosmi|T'Vondre Sweat|Ta'Quon Graham|Tarik Black|Xavier Worthy
2020,Oklahoma State,22,15,0,0,A.J. Green|Amen Ogbongbemiga|Christian Holmes|Chuba Hubbard|Devin Harper|Jason Taylor II|Jaylen Warren|Josh Sills|Korie Black|Malcolm Rodriguez|Ollie Gordon II|Tay Martin|Teven Jenkins|Tylan Wallace|Tyler Lacy
2020,Mississippi,23,19,0,0,A.J. Finley|Ben Brown|Benito Jones|Cedric Johnson|Daijahn Anthony|DeMarquis Gates|Deane Leonard|Deantre Prince|Elijah Moore|Jaylon Jones|Jonathan Mingo|Kenny Yeboah|Malik Heath|Mark Robinson|Otis Reese|Royce Newman|Sam Williams|Snoop Conner|Tavius Robinson
2020,Washington,24,22,0,1,Aaron Fuller|Alex Cook|Andre Baccellia|Benning Potoa'e|Cade Otton|Carson Bruener|Devin Culp|Edefuan Ulofoshio|Elijah Molden|Jack Westover|Jake Browning|Jalen McMillan|Joe Tryon|Keith Taylor|Kyler Gordon|Levi Onwuzurike|Luke Wattenberg|Michael Penix Jr.|Roger Rosengarten|Rome Odunze|Trent McDuffie|Troy Fautanu
2020,San Jose State,25,1,0,0,Elijah Cooks
2021,Georgia,1,44,9,1,Amarius Mims|Arian Smith|Brock Bowers|Broderick Jones|Channing Tindall|Chaz Chambliss|Christopher Smith|Darnell Washington|Derion Kendrick|Devonte Wyatt|Dylan Fairchild|George Pickens|Jake Camarda|Jalen Carter|Jalon Walker|Jamaree Salyer|James Cook|Jared Wilson|Javon Bullard|John FitzPatrick|Jordan Davis|Kamari Lassiter|Kelee Ringo|Kendall Milton|Kenny McIntosh|Ladd McConkey|Lawrence Cager|Lewis Cine|Malaki Starks|Malik Herring|Nakobe Dean|Nazir Stackhouse|Nolan Smith|Quay Walker|Robert Beal Jr.|Sedrick Van Pran-Granger|Smael Mondon Jr.|Tate Ratledge|Travon Walker|Tykee Smith|Tyrion Ingram-Dawkins|Warren Brinson|Warren McClendon Jr.|Zamir White
2021,Alabama,2,29,6,2,Brian Branch|Brian Robinson|Bryce Young|Byron Young|Cameron Latu|Chris Braswell|Christian Harris|Dallas Turner|Eli Ricks|Evan Neal|Henry To'oTo'o|JC Latham|Jahmyr Gibbs|Jameson Williams|Jihaad Campbell|John Metchie III|Jordan Battle|Josh Jobe|Justin Eboigbe|Kool-Aid McKinstry|LaBryan Ray|Malachi Moore|Phidarian Mathis|Que Robinson|Terrion Arnold|Tyler Booker|Tyler Steen|Will Anderson Jr.|Will Reichard
2021,Michigan,3,34,2,0,AJ Barner|Aidan Hutchinson|Andrew Stueber|Blake Corum|Brad Robbins|Braiden McGregor|Christopher Hinton|Colston Loveland|D.J. Turner|David Ojabo|Dax Hill|Donovan Edwards|Drake Nugent|Hassan Haskins|J.J. McCarthy|Jake Moody|Jaylen Harrell|Josh Ross|Josh Wallace|Junior Colson|Kalel Mullings|Kenneth Grant|Kris Jenkins|Luke Schoonmaker|Mason Graham|Mazi Smith|Mike Morris|Mike Sainristil|Olusegun Oluwatimi|Ronnie Bell|Ryan Hayes|Will Johnson|William Wagner|Zak Zinter
2021,Cincinnati,4,13,2,2,Ahmad Gardner|Alec Pierce|Bryan Cook|Coby Bryant|Darrian Beavers|Desmond Ridder|Ivan Pace|Jerome Ford|Josh Whyle|Jowon Briggs|Myjai Sanders|Tre Tucker|Tyler Scott
2021,Baylor,5,8,0,0,Ben Sims|Jalen Pitre|Kalon Barnes|Siaki Ika|Terrel Bernard|Trestan Ebner|Tyquan Thornton|Xavier Newman-Johnson
2021,Ohio State,6,30,3,1,C.J. Stroud|Cade Stover|Chris Olave|Cody Simon|Denzel Burke|Donovan Jackson|Drue Chrisman|Emeka Egbuka|Garrett Wilson|JT Tuimoloau|Jack Sawyer|Jaxon Smith-Njigba|Jeremy Ruckert|Jordan Hancock|Josh Fryar|Lathan Ransom|Liam McCullough|Luke Wypler|Marvin Harrison Jr.|Mike Hall Jr.|Nicholas Petit-Frere|Paris Johnson|Ronnie Hickman Jr.|Thayer Munford|Tommy Eichenberg|TreVeyon Henderson|Ty Hamilton|Tyleik Williams|Tyreke Smith|Zach Harrison
2021,Oklahoma State,7,10,0,0,Christian Holmes|Devin Harper|Jason Taylor II|Jaylen Warren|Josh Sills|Korie Black|Malcolm Rodriguez|Ollie Gordon II|Tay Martin|Tyler Lacy
2021,Notre Dame,8,24,5,2,Audric Estimé|Benjamin Morrison|Blake Fisher|Blake Grupe|Brandon Aubrey|Cam Hart|Chris Smith|Howard Cross III|Isaiah Foskey|JD Bertrand|Jarrett Patterson|Javontae Jean-Baptiste|Joe Alt|Kevin Austin Jr.|Kurt Hinish|Kyle Hamilton|Kyren Williams|Marist Liufau|Michael Mayer|Mitchell Evans|Nick McCloud|Rylie Mills|Thomas Harper|Xavier Watts
2021,Michigan State,9,11,0,0,A.J. Arcuri|Ameer Speed|Ben VanSumeren|Bryce Baringer|Connor Heyward|Jacoby Windmon|Jalen Nailor|Jayden Reed|Josh Butler|Kendell Brooks|Kenneth Walker
2021,Oklahoma,10,18,4,1,Anton Harrison|Brayden Willis|Brian Asamoah|DaShaun White|Danny Stutsman|Delarrin Turner-Yell|Eric Gray|Ethan Downs|Jalen Redmond|Jonah Laulu|Marquis Hayes|Marvin Mims|Mike Woods|Nik Bonitto|Perrion Winfrey|Tyler Guyton|Tyrese Robinson|Wanya Morris
2021,Mississippi,11,16,0,0,A.J. Finley|Ben Brown|Benito Jones|Cedric Johnson|Daijahn Anthony|DeMarquis Gates|Deane Leonard|Deantre Prince|Jaylon Jones|Jonathan Mingo|Malik Heath|Mark Robinson|Otis Reese|Sam Williams|Snoop Conner|Tavius Robinson
2021,Utah,12,14,2,0,Britain Covey|Clark Phillips|Cole Bishop|Connor O'Toole|Dalton Kincaid|Devaughn Vele|Devin Lloyd|Jonah Elliss|Miles Battle|Mohamoud Diabate|Nephi Sewell|Sataoa Laumea|Sione Vaki|Zemaiah Vaughn
2021,Pittsburgh,13,14,0,0,Ben Sauls|Cal Adomitis|Calijah Kancey|Carter Warren|D.J. Turner|Damarri Mathis|Erick Hallett|Israel Abanikanda|Jared Wayne|Kenny Pickett|Lucas Krull|Matt Goncalves|SirVocea Dennis|Taysir Mack
2021,Clemson,14,20,0,0,Albert Huggins|Andrew Booth|Barrett Carter|Baylon Spector|Bryan Bresee|Davis Allen|Jeremiah Trotter Jr.|Jordan McFadden|K.J. Henry|Myles Murphy|Nate Wiggins|Payton Page|Phil Mafah|R.J. Mickens|Ruke Orhorhoro|Trenton Simpson|Tyler Davis|Will Putnam|Will Shipley|Xavier Thomas
2021,Wake Forest,15,11,0,0,A.T. Perry|Blake Whiteheart|Branson Combs|Caelen Carson|Essang Bassey|Ja'Sir Taylor|Kobie Turner|Luke Masterson|Malik Mustapha|Michael Jurgens|Zach Tom
2021,Kentucky,16,14,0,1,Andru Phillips|Brenden Bates|Carrington Valentine|Chris Rodriguez Jr.|Darian Kinnard|Deone Walker|Josh Ali|Josh Paschal|Keidron Smith|Luke Fortner|Marquan McCall|Ray Davis|Wan'Dale Robinson|Will Levis
2021,Iowa,17,15,6,2,Connor Colby|Cooper DeJean|Coy Cronk|Dane Belton|Jack Campbell|Jay Higgins|Kaevon Merriweather|Lukas Van Ness|Riley Moss|Sam LaPorta|Sebastian Castro|Tory Taylor|Tyler Goodson|Tyler Linderbaum|Yahya Black
2021,Houston,18,8,0,1,Art Green|Clayton Tune|Gervarrius Owens|Kody Russey|Logan Hall|Marcus Jones|Nick Thurman|Patrick Paul
2021,NC State,19,8,0,0,Chandler Zavala|Cory Durden|Drake Thomas|Dylan McMahon|Ikem Ekwonu|Payton Wilson|Trenton Gill|Zonovan Knight
2021,Arkansas,20,11,0,0,Beaux Limmer|Cam Little|Dalton Wagner|Drew Sanders|Dwight McGlothern|Jake Bates|Jerry Jacobs|John Ridgeway|Montaric Brown|T.J. Smith|Treylon Burks
2021,San Diego State,21,7,0,0,Cameron Thomas|Daniel Bellinger|Jack Browning|Keshawn Banks|Matt Araiza|Segun Olubi|Zachary Thomas
2021,UTSA,22,5,1,0,Eric Banks|Leroy Watson|Rashad Wisdom|Spencer Burford|Tariq Woolen
2021,Louisiana,23,6,0,0,Dalen Cambre|Eric Garror|Jacob Kibodi|Max Mitchell|Nathan Thomas|Percy Butler
2021,Air Force,24,3,0,0,Bo Richter|Jordan Jackson|Trey Taylor
2021,Oregon,25,21,1,0,Alex Forsyth|Anthony Brown|Austin Faoliu|Bo Nix|Bucky Irving|Christian Gonzalez|D.J. Johnson|Evan Williams|Jackson Powers-Johnson|Jamal Hill|Jeffrey Bassa|Johnny Johnson|Jordan James|Jordon Riley|Josh Conerly Jr.|Kayvon Thibodeaux|Noah Sewell|TJ Bass|Terrance Ferguson|Troy Franklin|Verone McKinley
2022,Georgia,1,29,5,1,Amarius Mims|Arian Smith|Brock Bowers|Broderick Jones|Chaz Chambliss|Christopher Smith|Darnell Washington|Dylan Fairchild|Jalen Carter|Jalon Walker|Jared Wilson|Javon Bullard|Kamari Lassiter|Kelee Ringo|Kendall Milton|Kenny McIntosh|Ladd McConkey|Malaki Starks|Malik Herring|Nazir Stackhouse|Nolan Smith|Robert Beal Jr.|Sedrick Van Pran-Granger|Smael Mondon Jr.|Tate Ratledge|Tykee Smith|Tyrion Ingram-Dawkins|Warren Brinson|Warren McClendon Jr.
2022,TCU,2,11,0,0,Brandon Coleman|Dee Winters|Derius Davis|Dylan Horton|Emari Demercado|Josh Newton|Kendre Miller|Millard Bradford|Quentin Johnston|Steve Avila|Tre Tomlinson
2022,Michigan,3,28,0,0,AJ Barner|Blake Corum|Brad Robbins|Braiden McGregor|Colston Loveland|D.J. Turner|Donovan Edwards|Drake Nugent|J.J. McCarthy|Jake Moody|Jaylen Harrell|Josh Ross|Josh Wallace|Junior Colson|Kalel Mullings|Kenneth Grant|Kris Jenkins|Luke Schoonmaker|Mason Graham|Mazi Smith|Mike Morris|Mike Sainristil|Olusegun Oluwatimi|Ronnie Bell|Ryan Hayes|Will Johnson|William Wagner|Zak Zinter
2022,Ohio State,4,22,3,1,C.J. Stroud|Cade Stover|Cody Simon|Denzel Burke|Donovan Jackson|Emeka Egbuka|JT Tuimoloau|Jack Sawyer|Jaxon Smith-Njigba|Jordan Hancock|Josh Fryar|Lathan Ransom|Luke Wypler|Marvin Harrison Jr.|Mike Hall Jr.|Paris Johnson|Ronnie Hickman Jr.|Tommy Eichenberg|TreVeyon Henderson|Ty Hamilton|Tyleik Williams|Zach Harrison
2022,Alabama,5,22,6,2,Brian Branch|Bryce Young|Byron Young|Cameron Latu|Chris Braswell|Dallas Turner|Eli Ricks|Henry To'oTo'o|JC Latham|Jahmyr Gibbs|Jihaad Campbell|Jordan Battle|Justin Eboigbe|Kool-Aid McKinstry|LaBryan Ray|Malachi Moore|Que Robinson|Terrion Arnold|Tyler Booker|Tyler Steen|Will Anderson Jr.|Will Reichard
2022,Tennessee,6,12,1,0,Byron Young|Cedric Tillman|Darnell Wright|Dylan Sampson|Jalin Hyatt|James Pearce Jr.|Jaylen McCollough|Jaylen Wright|Joe Milton III|Micah Abernathy|Princeton Fant|Ramel Keyton
2022,Clemson,7,18,0,0,Albert Huggins|Barrett Carter|Bryan Bresee|Davis Allen|Jeremiah Trotter Jr.|Jordan McFadden|K.J. Henry|Myles Murphy|Nate Wiggins|Payton Page|Phil Mafah|R.J. Mickens|Ruke Orhorhoro|Trenton Simpson|Tyler Davis|Will Putnam|Will Shipley|Xavier Thomas
2022,Utah,8,12,1,0,Clark Phillips|Cole Bishop|Connor O'Toole|Dalton Kincaid|Devaughn Vele|Jonah Elliss|Miles Battle|Mohamoud Diabate|Nephi Sewell|Sataoa Laumea|Sione Vaki|Zemaiah Vaughn
2022,Penn State,9,17,1,0,Abdul Carter|Brenton Strange|Caedan Wallace|Chop Robinson|Chris Stoll|Hunter Nourzad|Jaylen Reed|Ji'Ayir Brown|Joey Porter|Juice Scruggs|Kobe King|Mitchell Tinsley|Olumuyiwa Fashanu|P.J. Mustipher|Parker Washington|Sean Clifford|Tyler Warren
2022,Washington,10,11,0,0,Alex Cook|Carson Bruener|Devin Culp|Edefuan Ulofoshio|Jack Westover|Jake Browning|Jalen McMillan|Michael Penix Jr.|Roger Rosengarten|Rome Odunze|Troy Fautanu
2022,Florida State,11,12,2,0,Braden Fiske|Jaheim Bell|Jammie Robinson|Jared Verse|Jarrian Jones|Jashaun Corbin|Johnny Wilson|Keon Coleman|Kevin Knowles|Renardo Green|Ryan Fitzgerald|Tatum Bethune
2022,USC,12,10,2,0,Andrew Vorhees|Caleb Williams|Calen Bullock|Christian Roland-Wallace|Jarrett Kingston|Jonah Monheim|Jordan Addison|Justin Dedich|Kana'i Mauga|Tuli Tuipulotu
2022,Tulane,13,5,0,0,Dorian Williams|Jarius Monroe|Johnathan Edwards|Micah Robinson|Tyjae Spears
2022,Kansas State,14,11,0,0,Ben Sinnott|Cooper Beebe|DJ Giddens|Deuce Vaughn|Felix Anudike-Uzomah|Jacob Parrish|Josh Hayes|Julius Brents|KT Leveston|Khalid Duke|Ty Zentner
2022,LSU,15,15,3,0,Ali Gaye|Anthony Bradford|B.J. Ojulari|Brian Thomas Jr.|Emery Jones Jr.|Jarrick Bernard-Converse|Jay Ward|Jayden Daniels|Jordan Jefferson|Kayshon Boutte|Maason Smith|Malik Nabers|Mekhi Garner|Omar Speights|Will Campbell
2022,Oregon,16,17,1,0,Alex Forsyth|Austin Faoliu|Bo Nix|Bucky Irving|Christian Gonzalez|D.J. Johnson|Evan Williams|Jackson Powers-Johnson|Jamal Hill|Jeffrey Bassa|Jordan James|Jordon Riley|Josh Conerly Jr.|Noah Sewell|TJ Bass|Terrance Ferguson|Troy Franklin
2022,Notre Dame,17,20,1,0,Audric Estimé|Benjamin Morrison|Blake Fisher|Blake Grupe|Brandon Aubrey|Cam Hart|Chris Smith|Howard Cross III|Isaiah Foskey|JD Bertrand|Jarrett Patterson|Javontae Jean-Baptiste|Joe Alt|Kevin Austin Jr.|Marist Liufau|Michael Mayer|Mitchell Evans|Rylie Mills|Thomas Harper|Xavier Watts
2022,UCLA,18,14,0,0,Alec Anderson|Atonio Mafi|Carl Jones|Carson Steele|Colson Yankoff|Darius Muasau|Dorian Thompson-Robinson|Jake Bobo|Jon Gaines II|Kain Medrano|Laiatu Latu|Moliki Matavao|Qwuantrezz Knight|Zach Charbonnet
2022,Troy,19,5,0,0,Dell Pettus|Jake Andrews|Javon Solomon|Kimani Vidal|Reddy Steward
2022,Mississippi State,20,6,0,0,Cameron Young|Decamerion Richardson|Emmanuel Forbes|Jaden Crumedy|Nathaniel Watson|Tyrus Wheat
2022,Oregon State,21,6,0,0,Alex Austin|Anthony Gould|Kitan Oladapo|Luke Musgrave|Rejzohn Wright|Taliese Fuaga
2022,South Carolina,22,12,0,0,Jalen Brooks|Jovaughn Gwyn|Kai Kroeger|Marcellas Dial Jr.|Nate Adkins|Nick Emmanwori|Spencer Rattler|T.J. Sanders|Tonka Hemingway|Xavier Legette|Zacch Pickens|Zack Bailey
2022,UTSA,23,2,0,0,Leroy Watson|Rashad Wisdom
2022,Pittsburgh,24,10,0,0,Ben Sauls|Calijah Kancey|Carter Warren|D.J. Turner|Erick Hallett|Israel Abanikanda|Jared Wayne|Lucas Krull|Matt Goncalves|SirVocea Dennis
2022,Duke,25,5,0,0,Evan Deckers|Graham Barton|Jacob Monk|Josh Blackwell|Shaka Heyward
2023,Michigan,1,18,0,0,AJ Barner|Blake Corum|Braiden McGregor|Colston Loveland|Donovan Edwards|Drake Nugent|J.J. McCarthy|Jaylen Harrell|Josh Wallace|Junior Colson|Kalel Mullings|Kenneth Grant|Kris Jenkins|Mason Graham|Mike Sainristil|Will Johnson|William Wagner|Zak Zinter
2023,Washington,2,9,0,0,Carson Bruener|Devin Culp|Edefuan Ulofoshio|Jack Westover|Jalen McMillan|Michael Penix Jr.|Roger Rosengarten|Rome Odunze|Troy Fautanu
2023,Texas,3,16,0,0,Adonai Mitchell|Alfred Collins|Barryn Sorrell|Byron Murphy II|Cameron Williams|Christian Jones|Hayden Conner|Ja'Tavion Sanders|Jahdae Barron|Jaydon Blue|Jaylan Ford|Jordan Whittington|Keilan Robinson|Kelvin Banks Jr.|T'Vondre Sweat|Xavier Worthy
2023,Alabama,4,11,0,1,Chris Braswell|Dallas Turner|JC Latham|Jihaad Campbell|Justin Eboigbe|Kool-Aid McKinstry|Malachi Moore|Que Robinson|Terrion Arnold|Tyler Booker|Will Reichard
2023,Georgia,5,19,3,1,Amarius Mims|Arian Smith|Brock Bowers|Chaz Chambliss|Dylan Fairchild|Jalon Walker|Jared Wilson|Javon Bullard|Kamari Lassiter|Kendall Milton|Ladd McConkey|Malaki Starks|Nazir Stackhouse|Sedrick Van Pran-Granger|Smael Mondon Jr.|Tate Ratledge|Tykee Smith|Tyrion Ingram-Dawkins|Warren Brinson
2023,Ohio State,6,16,0,0,Cade Stover|Cody Simon|Denzel Burke|Donovan Jackson|Emeka Egbuka|JT Tuimoloau|Jack Sawyer|Jordan Hancock|Josh Fryar|Lathan Ransom|Marvin Harrison Jr.|Mike Hall Jr.|Tommy Eichenberg|TreVeyon Henderson|Ty Hamilton|Tyleik Williams
2023,Oregon,7,10,0,0,Bo Nix|Bucky Irving|Evan Williams|Jackson Powers-Johnson|Jamal Hill|Jeffrey Bassa|Jordan James|Josh Conerly Jr.|Terrance Ferguson|Troy Franklin
2023,Missouri,8,10,0,0,Armand Membou|Brady Cook|Cody Schrader|Darius Robinson|Harrison Mevis|Javon Foster|Jaylon Carlies|Kris Abrams-Draine|Luther Burden III|Ty'Ron Hopper
2023,Mississippi,9,5,0,0,Ben Brown|Cedric Johnson|Daijahn Anthony|Deantre Prince|Malik Heath
2023,Oklahoma,10,7,0,0,DaShaun White|Danny Stutsman|Ethan Downs|Jalen Redmond|Jonah Laulu|Tyler Guyton|Tyrese Robinson
2023,Arizona,11,5,0,0,Jacob Cowing|Jonah Savaiinaea|Jordan Morgan|Tetairoa McMillan|Tyler Loop
2023,LSU,12,9,3,0,Ali Gaye|Brian Thomas Jr.|Emery Jones Jr.|Jayden Daniels|Jordan Jefferson|Maason Smith|Malik Nabers|Omar Speights|Will Campbell
2023,Notre Dame,13,15,1,0,Audric Estimé|Benjamin Morrison|Blake Fisher|Cam Hart|Chris Smith|Howard Cross III|JD Bertrand|Javontae Jean-Baptiste|Joe Alt|Kevin Austin Jr.|Marist Liufau|Mitchell Evans|Rylie Mills|Thomas Harper|Xavier Watts
2023,Louisville,14,6,0,0,Ashton Gillotte|Bryan Hudson|Isaac Guerendo|Jamari Thrash|Jarvis Brownlee Jr.|Storm Duck
2023,Penn State,15,8,1,0,Abdul Carter|Caedan Wallace|Chop Robinson|Hunter Nourzad|Jaylen Reed|Kobe King|Olumuyiwa Fashanu|Tyler Warren
2023,Kansas State,16,6,0,0,Ben Sinnott|Cooper Beebe|DJ Giddens|Jacob Parrish|KT Leveston|Khalid Duke
2023,NC State,17,4,0,0,Cory Durden|Drake Thomas|Dylan McMahon|Payton Wilson
2023,Tennessee,18,7,0,0,Dylan Sampson|James Pearce Jr.|Jaylen McCollough|Jaylen Wright|Joe Milton III|Princeton Fant|Ramel Keyton
2023,Clemson,19,11,0,0,Barrett Carter|Jeremiah Trotter Jr.|Nate Wiggins|Payton Page|Phil Mafah|R.J. Mickens|Ruke Orhorhoro|Tyler Davis|Will Putnam|Will Shipley|Xavier Thomas
2023,SMU,20,1,0,0,Elijah Chatman
2023,Kansas,21,4,0,0,Austin Booker|Cobee Bryant|Dominick Puni|Quentin Skinner
2023,Oklahoma State,22,3,0,0,Korie Black|Ollie Gordon II|Tay Martin
2023,Iowa,23,6,1,1,Connor Colby|Cooper DeJean|Jay Higgins|Sebastian Castro|Tory Taylor|Yahya Black
2023,West Virginia,24,6,0,0,Austin Brinkman|Beanie Bishop Jr.|Bryce Ford-Wheaton|Rex Sunahara|Wyatt Milum|Zach Frazier
2023,James Madison,25,0,0,0,
2024,Ohio State,1,12,0,0,Cody Simon|Denzel Burke|Donovan Jackson|Emeka Egbuka|JT Tuimoloau|Jack Sawyer|Jordan Hancock|Josh Fryar|Lathan Ransom|TreVeyon Henderson|Ty Hamilton|Tyleik Williams
2024,Oregon,2,4,0,0,Jeffrey Bassa|Jordan James|Josh Conerly Jr.|Terrance Ferguson
2024,Notre Dame,3,5,0,0,Benjamin Morrison|Howard Cross III|Mitchell Evans|Rylie Mills|Xavier Watts
2024,Texas,4,7,0,0,Alfred Collins|Barryn Sorrell|Cameron Williams|Hayden Conner|Jahdae Barron|Jaydon Blue|Kelvin Banks Jr.
2024,Penn State,5,4,1,0,Abdul Carter|Jaylen Reed|Kobe King|Tyler Warren
2024,Georgia,6,11,0,0,Arian Smith|Chaz Chambliss|Dylan Fairchild|Jalon Walker|Jared Wilson|Malaki Starks|Nazir Stackhouse|Smael Mondon Jr.|Tate Ratledge|Tyrion Ingram-Dawkins|Warren Brinson
2024,Tennessee,7,2,0,0,Dylan Sampson|James Pearce Jr.
2024,Arizona State,8,0,0,0,
2024,Boise State,9,1,0,0,Ashton Jeanty
2024,BYU,10,1,0,0,Tyler Batty
2024,Indiana,11,1,0,0,Luke Haggard
2024,SMU,12,0,0,0,
2024,Alabama,13,4,0,0,Jihaad Campbell|Malachi Moore|Que Robinson|Tyler Booker
2024,Mississippi,14,1,0,0,Ben Brown
2024,Clemson,15,5,0,0,Barrett Carter|Payton Page|Phil Mafah|R.J. Mickens|Will Putnam
2024,South Carolina,16,4,0,0,Kai Kroeger|Nick Emmanwori|T.J. Sanders|Tonka Hemingway
2024,Miami,17,3,0,0,Andy Borregales|Elijah Arroyo|Jalen Rivers
2024,Iowa State,18,2,0,0,Darien Porter|Jaylin Noel
2024,Illinois,19,1,0,0,Pat Bryant
